id_pedido,id_cliente,data_pedido,valor_total
7679,1475,2022-12-11,1681.8
7680,1284,2024-03-24,1406.94
7681,6763,2023-06-02,1215.22
7682,7120,2023-09-27,1608.1
7683,866,2022-10-20,131.44
7684,4082,2023-08-12,1454.9
7685,5642,2022-02-28,1516.79
7686,9143,2024-07-27,769.25
7687,8977,2022-04-23,1727.29
7688,9409,2023-12-04,1198.72
7689,6155,2023-12-01,1119.1
7690,6346,2022-04-08,752.72
7691,6100,2023-07-26,710.38
7692,1432,2023-09-16,156.26
7693,5729,2022-05-07,1495.66
7694,184,2022-06-17,1184.67
7695,7011,2024-03-10,1863.46
7696,1894,2024-03-16,1874.39
7697,3311,2022-01-17,1727.8
7698,1223,2023-12-22,149.18
7699,3873,2024-01-19,428.88
7700,3166,2022-06-10,365.16
7701,6203,2024-11-12,670.62
7702,360,2022-05-19,1144.45
7703,5105,2023-05-03,564.82
7704,2907,2024-04-28,1293.26
7705,4793,2022-09-20,829.03
7706,9402,2024-04-22,619.44
7707,5488,2024-07-25,1474.3
7708,4915,2023-09-09,1208.23
7709,6971,2024-10-22,1666.82
7710,4795,2024-03-05,284.48
7711,7368,2024-11-23,1922.67
7712,4998,2022-08-30,517.48
7713,4010,2022-06-13,1090.37
7714,6444,2022-12-24,1502.32
7715,7100,2024-11-17,921.3
7716,5100,2023-06-21,1074.76
7717,8499,2024-01-21,1187.78
7718,1254,2022-10-09,1891.69
7719,4750,2022-11-11,1918.44
7720,5162,2021-12-13,566.76
7721,4714,2022-04-22,455.46
7722,6023,2022-02-04,1940.98
7723,121,2022-06-23,1013.16
7724,3222,2023-02-15,1019.44
7725,5304,2022-12-01,1558.32
7726,5168,2023-07-27,1445.6
7727,2094,2022-02-04,249.03
7728,8239,2024-02-11,83.31
7729,485,2023-03-23,1977.48
7730,1838,2023-03-24,103.12
7731,4571,2024-06-22,378.22
7732,6103,2022-09-06,1697.62
7733,6281,2023-12-06,128.2
7734,535,2024-05-16,1404.39
7735,1001,2022-01-24,1066.04
7736,3503,2022-11-07,1579.07
7737,1871,2023-11-08,1404.43
7738,1274,2023-10-18,1903.32
7739,1479,2023-02-17,1995.63
7740,4241,2024-06-14,1605.1
7741,2511,2024-06-07,155.38
7742,6650,2023-05-16,1575.55
7743,34,2024-04-08,1920.92
7744,8697,2023-09-14,1654.94
7745,4689,2024-05-05,1571.2
7746,7423,2024-07-24,1178.2
7747,5453,2022-03-23,1400.79
7748,279,2022-09-11,1703.79
7749,622,2022-05-18,161.57
7750,6940,2024-04-08,649.94
7751,4532,2023-01-26,1029.62
7752,3866,2022-06-09,303.96
7753,6365,2022-07-01,1581.88
7754,6927,2023-05-03,1733.64
7755,4611,2024-05-25,752.39
7756,560,2023-07-11,1854.4
7757,1538,2021-12-20,1439.12
7758,437,2023-10-30,642.96
7759,7276,2022-07-19,1639.58
7760,6446,2022-09-03,1660.99
7761,9131,2022-09-16,1825.98
7762,2255,2022-12-09,66.51
7763,2082,2021-12-11,472.57
7764,7314,2024-06-10,690.89
7765,5547,2024-01-06,208.46
7766,4515,2023-04-03,277.1
7767,3532,2024-10-26,709.76
7768,8735,2022-01-31,983.3
7769,2100,2022-10-17,181.91
7770,5259,2023-04-11,448.21
7771,4791,2022-09-03,778.26
7772,3965,2023-10-18,1131.25
7773,2835,2023-09-20,975.67
7774,6572,2024-08-15,1212.76
7775,9274,2024-10-01,109.15
7776,3116,2022-06-27,1301.99
7777,8606,2022-03-15,983.58
7778,6053,2024-06-03,367.45
7779,1605,2024-10-02,28.02
7780,8747,2024-10-20,183.32
7781,5529,2024-04-10,1632.75
7782,9529,2022-12-09,1010.69
7783,7694,2023-02-19,791.25
7784,9334,2023-08-18,918.39
7785,1797,2022-01-08,824.92
7786,6716,2024-09-11,302.44
7787,9027,2022-10-12,202.57
7788,1381,2022-10-19,1023.21
7789,6441,2023-07-15,765.0
7790,7825,2022-01-11,857.8
7791,4964,2024-10-05,1505.24
7792,3287,2023-10-03,1343.24
7793,9975,2024-03-07,981.3
7794,1188,2023-09-09,1806.12
7795,6126,2023-04-17,1237.62
7796,5493,2024-10-20,101.33
7797,766,2022-01-25,104.51
7798,3184,2023-03-06,569.91
7799,4470,2024-10-05,454.23
7800,8233,2022-12-28,634.75
7801,2113,2022-08-01,977.3
7802,4948,2022-10-26,1226.37
7803,164,2022-10-03,1069.41
7804,2761,2024-06-01,1681.86
7805,5052,2024-07-02,165.62
7806,3727,2022-05-19,387.2
7807,6306,2023-03-04,385.18
7808,3727,2024-03-27,1790.11
7809,5878,2022-10-08,164.04
7810,9051,2023-09-17,41.22
7811,2633,2021-12-13,1853.31
7812,3763,2023-08-31,1269.5
7813,2869,2023-03-23,1692.53
7814,5268,2022-03-07,182.44
7815,8474,2022-04-08,204.64
7816,4197,2022-04-10,908.35
7817,897,2024-01-12,663.1
7818,6478,2023-04-26,471.57
7819,4233,2024-09-25,1610.1
7820,2339,2024-01-09,900.96
7821,1400,2022-04-26,681.94
7822,3529,2022-09-20,1342.55
7823,6235,2024-03-21,1095.24
7824,3705,2021-12-31,131.06
7825,4776,2022-07-01,1400.48
7826,3647,2024-01-20,1184.88
7827,9171,2024-03-31,1693.65
7828,7114,2024-03-09,1777.98
7829,7871,2024-03-25,1348.77
7830,2151,2022-04-19,263.83
7831,6397,2023-02-23,1850.65
7832,1515,2023-03-12,46.44
7833,3418,2023-05-06,64.68
7834,5294,2023-03-15,1522.4
7835,536,2022-09-29,1283.02
7836,4763,2022-11-18,1291.2
7837,2570,2023-11-08,180.81
7838,2220,2022-04-05,470.17
7839,7010,2022-10-08,48.74
7840,3797,2024-08-20,1191.9
7841,9775,2023-04-09,1064.6
7842,5937,2022-04-12,386.25
7843,23,2023-06-23,269.17
7844,7947,2022-02-19,1941.73
7845,1699,2022-09-25,678.57
7846,4870,2023-05-19,618.31
7847,7121,2023-06-11,1444.81
7848,4893,2023-09-28,1819.33
7849,2202,2022-04-21,316.35
7850,4743,2022-08-08,235.09
7851,560,2024-11-01,1641.28
7852,9760,2023-01-30,1325.61
7853,6431,2023-08-01,1521.7
7854,6243,2022-01-26,1238.3
7855,3744,2023-01-15,1240.46
7856,2139,2022-05-14,804.99
7857,6443,2022-12-16,1826.9
7858,3968,2022-10-26,1160.7
7859,6119,2024-01-17,1506.56
7860,9380,2024-06-21,1619.7
7861,9164,2023-04-08,1868.04
7862,4321,2022-02-26,1695.05
7863,9847,2024-01-13,416.47
7864,8403,2022-10-09,21.47
7865,289,2023-02-22,1983.01
7866,7147,2024-09-08,1038.92
7867,3076,2023-10-17,1392.8
7868,9996,2024-04-04,1758.56
7869,1810,2023-09-01,1747.64
7870,286,2024-08-02,841.97
7871,6968,2022-07-16,1131.06
7872,1454,2021-12-27,1631.93
7873,3852,2023-06-19,1011.28
7874,1752,2022-05-31,92.2
7875,9788,2023-01-04,610.98
7876,6095,2022-10-05,827.39
7877,7444,2023-05-03,1205.31
7878,859,2022-06-24,1920.84
7879,1288,2024-11-18,1409.11
7880,7057,2024-01-31,559.53
7881,7383,2022-03-07,191.75
7882,1029,2023-05-26,334.92
7883,752,2023-11-27,151.6
7884,4564,2023-05-21,704.27
7885,7277,2024-02-09,430.12
7886,609,2022-02-22,1384.86
7887,2318,2023-02-18,1280.93
7888,7893,2023-04-30,504.15
7889,2216,2022-01-23,927.75
7890,785,2024-07-23,996.1
7891,1117,2022-06-09,1035.7
7892,1396,2022-11-09,289.05
7893,2680,2023-07-02,1670.85
7894,6614,2022-02-05,425.57
7895,3907,2023-11-20,426.45
7896,6445,2022-04-04,1143.11
7897,3629,2023-10-13,1202.5
7898,475,2023-06-29,973.34
7899,4282,2022-02-04,30.86
7900,5920,2022-09-14,1355.38
7901,4009,2023-01-15,795.92
7902,343,2022-07-12,931.56
7903,9441,2022-11-08,1916.19
7904,137,2022-05-22,907.27
7905,4381,2023-02-06,833.41
7906,6114,2024-08-24,441.08
7907,9729,2022-08-20,1299.17
7908,3027,2023-07-25,856.25
7909,5050,2024-06-28,1680.75
7910,6260,2024-01-10,65.09
7911,5107,2023-07-12,1048.75
7912,6145,2023-01-09,1721.73
7913,9527,2024-01-06,973.89
7914,404,2023-12-08,1997.31
7915,8699,2023-05-05,604.03
7916,3664,2023-10-20,1484.07
7917,3802,2024-08-14,828.04
7918,58,2024-03-21,1853.69
7919,3220,2022-06-06,957.73
7920,6844,2023-04-15,212.85
7921,7704,2023-12-10,1974.84
7922,8254,2024-05-08,949.27
7923,3972,2024-08-30,546.79
7924,1570,2022-11-11,1662.66
7925,9626,2024-09-22,1272.1
7926,3782,2022-06-29,880.66
7927,856,2023-06-11,1555.3
7928,4319,2022-12-26,1443.32
7929,781,2023-02-16,421.78
7930,9652,2024-11-27,795.68
7931,3102,2024-06-06,1034.11
7932,3011,2024-09-29,50.46
7933,690,2023-07-04,479.05
7934,8834,2023-05-09,69.07
7935,5030,2023-06-21,401.37
7936,1330,2024-02-08,339.77
7937,362,2023-02-15,1087.81
7938,9693,2023-01-23,131.74
7939,2182,2023-03-01,1551.15
7940,6921,2023-05-10,552.6
7941,2175,2022-05-30,874.53
7942,2784,2024-08-05,806.56
7943,9631,2023-12-18,1698.72
7944,171,2024-09-01,1010.29
7945,9725,2023-03-22,378.09
7946,3086,2024-08-12,1704.74
7947,9993,2024-08-06,439.95
7948,2628,2022-01-12,1535.16
7949,596,2022-12-15,1258.98
7950,6673,2024-11-04,1508.2
7951,7219,2022-07-24,1090.05
7952,9281,2023-03-19,1284.1
7953,1850,2022-08-26,1908.09
7954,8844,2024-02-25,1989.29
7955,6191,2023-01-24,650.37
7956,7782,2023-10-04,1351.83
7957,1911,2022-01-26,1295.29
7958,2771,2024-03-30,1927.25
7959,148,2024-07-29,738.09
7960,7334,2023-10-12,268.19
7961,1258,2023-03-28,1894.03
7962,6545,2023-06-15,372.49
7963,8151,2023-10-04,760.55
7964,3512,2022-07-20,1236.04
7965,4183,2022-03-23,639.05
7966,3982,2024-10-12,793.04
7967,4547,2022-04-11,1358.93
7968,8536,2023-08-27,1919.2
7969,8432,2023-06-27,851.23
7970,3015,2022-01-31,488.26
7971,984,2023-06-29,1303.17
7972,7340,2023-07-02,147.45
7973,7030,2022-01-22,618.59
7974,175,2024-02-05,1136.12
7975,5086,2023-07-30,295.11
7976,8169,2022-06-18,850.71
7977,6212,2023-01-02,948.57
7978,6528,2023-10-05,1992.22
7979,3389,2023-12-06,802.28
7980,8698,2022-07-13,946.69
7981,4095,2024-08-21,1602.17
7982,6789,2022-01-08,1305.97
7983,4920,2023-01-09,1504.53
7984,6789,2024-08-17,1446.82
7985,9628,2023-10-02,800.3
7986,6097,2023-12-22,1690.65
7987,709,2024-06-26,1907.64
7988,4476,2022-04-08,265.6
7989,4051,2024-04-28,1232.1
7990,7415,2023-11-03,1341.94
7991,8688,2023-01-26,1997.07
7992,7232,2023-11-21,1160.6
7993,4120,2023-11-10,1520.68
7994,2216,2023-11-24,37.58
7995,8414,2024-06-17,76.4
7996,7292,2022-02-27,261.27
7997,9124,2023-08-13,1614.79
7998,653,2023-12-10,62.38
7999,6638,2022-09-12,742.85
8000,1328,2022-04-15,1437.71
8001,3963,2024-01-23,948.6
8002,1404,2021-12-07,1659.65
8003,1376,2024-05-13,1734.15
8004,7822,2023-03-05,1759.27
8005,7504,2021-12-05,624.12
8006,1442,2022-10-16,529.94
8007,865,2021-12-20,1537.36
8008,5872,2023-05-23,1657.66
8009,7750,2024-01-10,1059.3
8010,3845,2023-10-26,732.82
8011,2709,2024-07-16,1718.61
8012,960,2022-05-17,1849.84
8013,5263,2022-02-23,1248.9
8014,7712,2022-06-13,1236.7
8015,1312,2024-09-17,1160.66
8016,9532,2022-04-26,1193.92
8017,3332,2022-12-04,579.65
8018,1615,2023-08-20,1991.1
8019,3125,2022-12-15,661.66
8020,9164,2023-07-10,22.79
8021,969,2022-10-25,746.35
8022,1868,2023-01-28,519.85
8023,1488,2022-01-28,23.39
8024,9596,2022-02-19,1198.09
8025,1501,2021-12-21,1070.53
8026,7369,2023-12-09,1405.21
8027,4056,2023-04-26,1748.24
8028,742,2022-12-23,558.27
8029,2701,2022-04-09,1417.65
8030,3534,2024-01-29,1106.65
8031,5238,2023-11-01,918.21
8032,6374,2024-06-05,1567.35
8033,1296,2024-11-20,382.6
8034,9511,2022-02-10,941.99
8035,2193,2024-01-26,116.71
8036,7779,2024-09-04,981.2
8037,7233,2024-05-12,1581.23
8038,8383,2024-06-09,734.9
8039,4986,2024-07-31,1313.79
8040,170,2023-11-21,873.89
8041,7657,2024-10-23,1078.63
8042,5711,2022-08-13,1629.56
8043,7561,2024-02-21,676.14
8044,3849,2024-11-11,543.49
8045,6607,2024-09-11,1627.33
8046,2913,2024-10-09,564.7
8047,1869,2024-05-24,862.98
8048,862,2023-09-19,413.85
8049,6674,2024-05-27,480.98
8050,4550,2024-05-21,263.62
8051,9549,2023-11-27,718.62
8052,5231,2024-10-10,1994.05
8053,9500,2023-06-02,83.61
8054,3146,2022-09-03,1811.17
8055,9452,2024-03-30,1145.77
8056,9094,2023-03-01,1962.76
8057,5565,2023-07-02,760.4
8058,811,2023-10-07,1125.05
8059,7010,2024-06-10,1523.17
8060,3522,2023-04-27,172.71
8061,6478,2022-11-11,610.56
8062,6007,2024-09-23,440.21
8063,9644,2024-11-22,1786.72
8064,8032,2024-11-26,1412.26
8065,7614,2022-03-20,1274.78
8066,8402,2022-04-11,644.5
8067,6692,2024-04-25,1463.92
8068,832,2022-08-12,1330.29
8069,843,2024-06-23,1927.4
8070,527,2024-09-14,613.02
8071,9831,2024-03-02,74.71
8072,6638,2024-09-30,585.45
8073,8392,2022-06-28,401.67
8074,5332,2023-11-24,1593.32
8075,2678,2022-06-17,1311.55
8076,4221,2023-12-15,1907.69
8077,3094,2023-11-14,509.65
8078,5603,2023-04-23,149.18
8079,461,2023-02-14,270.95
8080,8358,2023-02-04,169.36
8081,2557,2024-05-23,1641.69
8082,3653,2022-10-04,1794.14
8083,2676,2024-06-21,1578.1
8084,6161,2024-09-02,274.69
8085,6564,2024-11-18,1000.43
8086,6268,2022-04-22,1349.81
8087,2555,2024-07-01,1429.23
8088,5486,2022-01-26,1490.96
8089,277,2024-06-04,1708.77
8090,3086,2022-10-22,1164.98
8091,2869,2024-03-24,1298.88
8092,7136,2023-04-01,816.13
8093,4154,2023-08-10,1911.56
8094,5408,2024-08-24,1731.41
8095,4305,2023-04-13,486.6
8096,3718,2023-03-22,259.46
8097,4771,2023-03-19,744.62
8098,4903,2022-08-21,403.8
8099,9243,2022-04-02,1329.17
8100,1918,2024-05-29,300.25
8101,9080,2023-04-28,1984.01
8102,3480,2024-05-22,1701.57
8103,9756,2023-05-05,589.33
8104,1434,2022-09-28,92.07
8105,8916,2023-11-30,1060.8
8106,6117,2024-09-18,963.13
8107,6333,2023-09-01,47.23
8108,2871,2024-07-16,240.57
8109,8124,2024-11-24,1054.79
8110,9422,2023-08-24,1591.96
8111,3691,2022-05-27,1115.12
8112,7589,2023-05-25,1983.04
8113,5431,2024-04-03,1887.18
8114,5507,2022-08-02,1783.36
8115,6368,2024-04-19,606.28
8116,5382,2024-01-26,685.44
8117,6761,2024-09-28,453.54
8118,9530,2024-03-24,113.79
8119,7610,2023-06-01,663.6
8120,2038,2023-06-22,1535.73
8121,7414,2022-04-15,421.87
8122,5784,2024-08-12,783.94
8123,5935,2024-04-25,1436.36
8124,3704,2024-03-02,825.37
8125,3929,2023-07-10,1159.26
8126,4958,2024-07-11,1238.75
8127,1840,2023-07-30,952.04
8128,2470,2024-10-16,1949.41
8129,7910,2023-01-22,1626.86
8130,3628,2023-06-10,889.33
8131,9807,2024-07-30,1843.49
8132,2691,2023-01-06,45.14
8133,5999,2024-11-03,1612.55
8134,9599,2021-12-08,957.52
8135,9443,2024-10-05,1561.39
8136,3799,2022-05-27,384.85
8137,9486,2024-08-22,1684.51
8138,1689,2022-09-11,690.84
8139,3368,2021-12-22,1468.59
8140,366,2024-06-23,416.05
8141,9985,2023-11-22,1884.49
8142,8173,2021-12-11,1310.34
8143,8827,2024-04-21,1080.75
8144,1226,2022-07-20,974.85
8145,4349,2023-01-14,198.78
8146,3360,2023-01-30,824.14
8147,5015,2022-02-06,1973.21
8148,8907,2024-08-28,1183.83
8149,3171,2022-09-06,1112.59
8150,3621,2023-03-07,40.44
8151,2693,2023-01-01,1054.21
8152,4352,2024-05-20,1805.21
8153,5250,2024-07-13,1407.76
8154,2698,2024-01-24,637.76
8155,3671,2023-10-16,1465.26
8156,7246,2023-12-02,146.01
8157,4541,2023-08-18,282.18
8158,3104,2023-05-11,36.63
8159,8030,2024-10-23,1334.16
8160,2439,2024-09-24,1788.95
8161,2315,2023-02-03,204.06
8162,2417,2023-01-19,848.34
8163,2392,2023-10-29,1152.37
8164,6474,2024-06-06,1900.76
8165,4985,2022-01-25,551.22
8166,764,2023-06-23,649.95
8167,1828,2023-09-07,1669.38
8168,8026,2022-07-18,599.9
8169,7832,2022-11-09,1278.5
8170,9194,2023-01-08,258.57
8171,3342,2024-08-08,717.93
8172,422,2024-10-11,428.54
8173,5916,2023-06-07,1339.4
8174,1041,2022-11-21,1536.11
8175,4904,2024-06-09,1284.41
8176,4741,2024-11-28,977.43
8177,1290,2023-06-22,677.7
8178,9809,2023-09-13,858.85
8179,8730,2022-03-04,1401.09
8180,7757,2022-09-24,1771.33
8181,8020,2023-11-25,703.76
8182,8980,2024-02-27,655.55
8183,9557,2023-10-07,600.07
8184,4479,2024-09-19,596.01
8185,9131,2021-12-24,1852.43
8186,9130,2023-02-02,173.74
8187,9972,2024-04-20,1848.48
8188,8999,2022-03-07,40.01
8189,3509,2022-07-11,1297.58
8190,994,2022-05-12,1988.07
8191,5392,2023-01-13,1521.43
8192,4585,2024-09-02,974.21
8193,6842,2023-06-04,748.86
8194,1630,2024-02-29,838.81
8195,474,2024-04-15,1981.76
8196,9755,2022-06-07,1119.23
8197,4012,2022-03-06,1657.0
8198,5611,2024-06-04,655.32
8199,615,2022-10-20,1062.39
8200,1003,2023-04-21,770.81
8201,5347,2022-04-21,552.13
8202,3582,2022-06-10,1532.48
8203,405,2022-02-03,231.04
8204,8096,2024-02-09,1831.08
8205,347,2022-01-21,318.03
8206,8715,2022-12-02,574.68
8207,9143,2024-05-20,1764.06
8208,8595,2024-07-14,379.4
8209,1037,2022-09-11,797.24
8210,6269,2022-04-17,1532.44
8211,7521,2023-03-07,1532.79
8212,200,2022-11-22,196.74
8213,7153,2023-09-12,1694.8
8214,2622,2024-10-28,564.16
8215,5397,2021-12-22,147.93
8216,9384,2023-10-08,264.23
8217,9427,2022-11-26,1339.53
8218,9229,2023-06-18,426.89
8219,4573,2022-06-10,1509.16
8220,3222,2024-04-08,1896.96
8221,144,2022-07-04,1946.28
8222,8610,2023-07-27,33.71
8223,257,2024-09-15,1888.54
8224,2757,2024-02-21,560.73
8225,5363,2024-04-09,72.69
8226,926,2023-09-25,725.48
8227,7290,2024-01-25,359.93
8228,6643,2024-10-04,197.36
8229,9266,2023-09-01,1282.25
8230,5639,2024-06-19,487.05
8231,9084,2022-10-17,1758.35
8232,2462,2023-11-20,1283.91
8233,5380,2024-10-31,146.74
8234,3236,2022-07-15,1957.74
8235,7755,2023-10-31,449.33
8236,8310,2023-10-20,655.79
8237,3522,2024-09-11,1459.57
8238,2178,2023-09-26,1425.99
8239,9284,2023-12-01,25.17
8240,2223,2023-07-12,340.65
8241,7158,2023-11-09,1547.32
8242,7677,2022-06-14,1654.37
8243,1812,2024-08-14,195.62
8244,3651,2024-11-14,1891.24
8245,4918,2023-04-14,1373.18
8246,979,2023-03-09,1497.85
8247,4752,2022-10-16,1659.34
8248,4046,2022-06-10,1032.87
8249,809,2024-04-27,1247.7
8250,7608,2023-04-04,1886.66
8251,6406,2023-12-24,208.96
8252,8979,2022-09-02,159.16
8253,4188,2024-07-23,1631.57
8254,1171,2024-08-28,850.72
8255,6553,2023-01-27,1724.83
8256,8424,2022-10-14,1704.67
8257,7793,2023-06-11,963.23
8258,7862,2023-01-12,991.92
8259,5150,2022-11-05,1247.93
8260,6953,2023-03-03,1994.65
8261,3405,2022-10-20,1949.58
8262,7391,2022-10-07,1082.88
8263,839,2022-12-28,1769.71
8264,5410,2024-06-17,73.87
8265,5011,2022-09-15,972.89
8266,3541,2024-06-25,314.71
8267,9884,2022-03-22,1801.69
8268,5814,2023-07-23,1474.3
8269,5777,2024-11-14,828.07
8270,4129,2023-12-26,1879.21
8271,805,2023-08-27,1987.83
8272,1625,2023-09-11,1148.49
8273,4984,2024-11-27,1130.06
8274,5867,2023-09-16,565.36
8275,2131,2024-08-04,63.61
8276,886,2022-02-09,1502.89
8277,7084,2022-06-11,1591.13
8278,3733,2022-11-29,324.44
8279,4886,2022-12-31,1593.97
8280,5215,2024-11-10,23.13
8281,152,2023-11-08,1437.44
8282,6458,2022-07-06,21.25
8283,6361,2023-01-15,1284.67
8284,2056,2023-10-28,1943.87
8285,2745,2023-05-22,605.87
8286,5805,2024-10-20,1636.99
8287,4524,2022-01-29,1554.2
8288,2753,2023-08-14,1673.93
8289,8216,2024-06-24,1341.34
8290,7846,2023-06-06,40.91
8291,1731,2022-06-22,852.95
8292,7922,2023-04-03,1515.42
8293,5602,2023-04-07,1475.04
8294,6723,2023-03-02,1349.16
8295,5213,2022-10-06,1624.42
8296,2540,2022-04-14,453.37
8297,3319,2024-10-11,431.64
8298,9665,2023-12-23,1233.81
8299,1904,2021-12-13,1815.14
8300,8042,2023-10-25,625.39
8301,548,2023-03-06,240.58
8302,1281,2023-02-14,1071.58
8303,5156,2024-01-30,610.57
8304,9264,2022-12-15,1110.76
8305,1422,2022-12-26,80.67
8306,5586,2023-02-11,1563.96
8307,2700,2022-08-09,1456.79
8308,8308,2023-06-09,1580.01
8309,3330,2022-03-05,1895.33
8310,1964,2023-09-20,1559.61
8311,6774,2022-08-16,1758.4
8312,6415,2023-04-30,675.23
8313,7659,2022-06-30,1232.69
8314,3064,2023-12-25,173.5
8315,6701,2024-01-22,527.56
8316,2575,2023-06-01,1300.96
8317,8324,2022-06-13,1012.41
8318,7185,2023-08-21,1897.77
8319,8675,2023-10-04,761.82
8320,4589,2023-01-03,1007.22
8321,2422,2024-06-19,546.89
8322,1574,2024-02-05,1833.82
8323,5943,2023-05-30,1176.81
8324,7846,2024-06-15,348.31
8325,5782,2023-07-12,912.11
8326,3667,2023-06-15,67.0
8327,1830,2024-05-11,1386.27
8328,5259,2022-02-24,1368.6
8329,8782,2024-01-11,319.39
8330,9136,2023-03-02,611.8
8331,9333,2023-06-22,1110.46
8332,7542,2023-06-23,489.1
8333,5061,2024-08-17,1500.28
8334,2768,2022-12-01,1178.81
8335,3085,2021-11-30,1687.53
8336,6701,2024-01-05,1197.25
8337,7334,2023-12-03,1596.2
8338,658,2024-07-26,491.86
8339,5961,2022-04-11,1676.12
8340,2204,2024-01-29,1470.75
8341,3813,2024-11-02,1841.16
8342,7675,2023-11-12,1594.87
8343,6728,2023-08-04,1997.91
8344,8778,2024-01-16,154.72
8345,1197,2023-10-09,99.22
8346,6973,2023-12-23,119.73
8347,6392,2024-03-17,1088.54
8348,2153,2022-01-28,1129.17
8349,8108,2023-11-15,552.66
8350,1839,2023-08-14,460.85
8351,8037,2023-10-30,817.4
8352,5579,2022-07-10,1251.16
8353,3267,2022-09-30,1993.22
8354,9681,2024-06-17,72.6
8355,2493,2023-08-06,1628.56
8356,122,2024-08-31,1755.32
8357,874,2022-08-04,952.26
8358,2122,2023-11-17,803.65
8359,3584,2023-08-03,1122.08
8360,3914,2023-07-16,1041.93
8361,1884,2023-08-06,1160.51
8362,4955,2024-05-14,1636.47
8363,214,2024-01-14,1521.2
8364,263,2024-08-02,946.01
8365,3099,2022-09-08,525.18
8366,6309,2022-01-08,385.42
8367,3101,2023-07-12,165.94
8368,5265,2022-07-20,1670.96
8369,2557,2024-04-01,1083.87
8370,8231,2022-01-23,485.54
8371,7193,2022-08-20,1117.04
8372,1516,2022-04-24,1230.48
8373,8079,2023-05-10,1814.45
8374,9864,2022-03-04,355.54
8375,519,2022-02-16,1680.35
8376,9492,2022-06-01,54.42
8377,5817,2022-03-18,1196.44
8378,9330,2022-05-15,1298.06
8379,1350,2022-05-23,1620.92
8380,6627,2024-01-23,1238.32
8381,2057,2023-05-21,1877.55
8382,117,2022-02-14,1240.82
8383,1555,2022-11-12,1522.62
8384,9464,2022-03-05,583.14
8385,7373,2022-09-03,97.85
8386,3815,2023-12-12,1173.7
8387,8965,2024-02-07,1432.2
8388,1410,2022-03-15,1042.96
8389,330,2023-04-10,647.32
8390,1254,2022-07-17,1816.26
8391,2838,2022-01-18,1126.34
8392,7747,2023-10-06,1418.06
8393,8014,2024-09-06,1617.65
8394,9796,2022-02-16,1481.98
8395,66,2023-08-21,1325.69
8396,5335,2024-03-23,1642.69
8397,9356,2023-11-04,1003.75
8398,6690,2023-02-14,786.12
8399,764,2023-02-14,1750.14
8400,3424,2021-12-14,382.98
8401,8555,2024-03-02,1074.95
8402,3270,2022-07-14,722.27
8403,8805,2022-11-24,118.98
8404,8892,2023-10-28,817.62
8405,7828,2024-08-18,1985.4
8406,5726,2024-09-19,1380.89
8407,985,2023-06-14,780.58
8408,3593,2023-06-13,889.39
8409,7589,2024-08-17,1871.55
8410,3939,2023-03-04,763.92
8411,8004,2023-12-05,1851.91
8412,4661,2023-10-12,1087.22
8413,7955,2023-06-18,722.33
8414,3951,2024-11-22,1159.71
8415,8382,2022-10-21,428.37
8416,1361,2022-12-29,176.15
8417,3957,2023-06-14,1914.61
8418,728,2024-03-11,310.63
8419,5156,2022-11-23,1525.55
8420,1373,2022-02-17,526.11
8421,338,2023-03-26,1657.08
8422,3653,2023-02-07,1959.9
8423,5600,2023-09-08,1348.87
8424,7863,2021-12-28,537.13
8425,8990,2024-11-03,1324.82
8426,3823,2022-09-17,933.69
8427,9215,2023-06-19,343.23
8428,2104,2023-10-02,888.38
8429,1630,2021-12-05,1905.82
8430,670,2022-08-24,1605.35
8431,8449,2022-05-21,27.96
8432,4083,2024-11-18,1510.03
8433,6304,2023-08-09,1797.49
8434,1995,2023-04-16,1702.04
8435,845,2023-05-27,1412.14
8436,2544,2022-06-06,1964.51
8437,410,2023-03-01,1392.92
8438,4325,2022-04-22,1169.2
8439,8168,2022-03-02,153.74
8440,5336,2022-04-07,1288.19
8441,7472,2024-02-17,69.54
8442,4261,2024-08-23,1523.69
8443,2306,2023-02-06,1194.62
8444,2983,2022-11-15,120.4
8445,3232,2023-10-08,610.38
8446,5092,2022-11-13,1455.23
8447,2673,2021-12-25,1204.14
8448,7294,2024-03-25,538.28
8449,1966,2023-02-07,1256.16
8450,2815,2024-09-30,194.52
8451,5653,2023-04-23,1944.96
8452,5810,2023-01-19,903.9
8453,3909,2023-10-16,1986.16
8454,6593,2024-07-15,49.95
8455,4258,2024-08-10,1645.45
8456,3733,2023-06-08,729.99
8457,49,2023-02-08,1470.2
8458,4030,2021-12-15,916.78
8459,1143,2023-11-02,871.79
8460,1174,2024-11-13,655.46
8461,7248,2024-01-23,93.27
8462,2697,2023-01-15,541.43
8463,8290,2023-03-11,1735.52
8464,3590,2023-05-20,366.59
8465,5594,2022-08-18,1749.87
8466,2759,2024-09-10,866.28
8467,7693,2023-12-08,1750.96
8468,5755,2022-12-10,529.46
8469,1415,2022-03-05,1599.78
8470,6556,2024-11-01,1078.51
8471,9669,2024-08-31,1570.34
8472,8164,2023-03-30,1071.85
8473,3454,2022-07-10,1918.85
8474,6970,2022-10-09,1768.87
8475,1104,2022-09-29,1367.44
8476,255,2022-05-17,291.86
8477,4144,2024-05-31,974.36
8478,9839,2024-03-23,1245.17
8479,7482,2023-02-19,1994.9
